day;date;time;Spolu_prejazdy;Smer_MostSNP;Smer_Stary_most
streda;20.5.2020;20:00;85;51;34
streda;20.5.2020;21:00;45;32;13
streda;20.5.2020;22:00;14;9;5
streda;20.5.2020;23:00;2;2;0
štvrtok;21.5.2020;0:00;4;2;2
štvrtok;21.5.2020;1:00;2;1;1
štvrtok;21.5.2020;2:00;0;0;0
štvrtok;21.5.2020;3:00;0;0;0
štvrtok;21.5.2020;4:00;0;0;0
štvrtok;21.5.2020;5:00;8;5;3
štvrtok;21.5.2020;6:00;43;27;16
štvrtok;21.5.2020;7:00;56;32;24
štvrtok;21.5.2020;8:00;69;37;32
štvrtok;21.5.2020;9:00;62;30;32
štvrtok;21.5.2020;10:00;61;34;27
štvrtok;21.5.2020;11:00;77;43;34
štvrtok;21.5.2020;12:00;62;36;26
štvrtok;21.5.2020;13:00;93;53;40
štvrtok;21.5.2020;14:00;128;52;76
štvrtok;21.5.2020;15:00;173;87;86
štvrtok;21.5.2020;16:00;218;115;103
štvrtok;21.5.2020;17:00;323;185;138
štvrtok;21.5.2020;18:00;298;163;135
štvrtok;21.5.2020;19:00;206;106;100
štvrtok;21.5.2020;20:00;96;58;38
štvrtok;21.5.2020;21:00;29;17;12
štvrtok;21.5.2020;22:00;15;7;8
štvrtok;21.5.2020;23:00;4;4;0
piatok;22.5.2020;0:00;3;1;2
piatok;22.5.2020;1:00;0;0;0
piatok;22.5.2020;2:00;0;0;0
piatok;22.5.2020;3:00;0;0;0
piatok;22.5.2020;4:00;1;0;1
piatok;22.5.2020;5:00;7;2;5
piatok;22.5.2020;6:00;33;21;12
piatok;22.5.2020;7:00;45;19;26
piatok;22.5.2020;8:00;59;29;30
piatok;22.5.2020;9:00;65;36;29
piatok;22.5.2020;10:00;85;40;45
piatok;22.5.2020;11:00;103;58;45
piatok;22.5.2020;12:00;90;53;37
piatok;22.5.2020;13:00;146;81;65
piatok;22.5.2020;14:00;141;68;73
piatok;22.5.2020;15:00;255;161;94
piatok;22.5.2020;16:00;299;170;129
piatok;22.5.2020;17:00;316;157;159
piatok;22.5.2020;18:00;245;165;80
piatok;22.5.2020;19:00;196;113;83
piatok;22.5.2020;20:00;59;41;18
piatok;22.5.2020;21:00;25;21;4
piatok;22.5.2020;22:00;18;11;7
piatok;22.5.2020;23:00;9;3;6
sobota;23.5.2020;0:00;4;1;3
sobota;23.5.2020;1:00;1;0;1
sobota;23.5.2020;2:00;9;0;9
sobota;23.5.2020;3:00;1;1;0
sobota;23.5.2020;4:00;3;3;0
sobota;23.5.2020;5:00;1;1;0
sobota;23.5.2020;6:00;5;5;0
sobota;23.5.2020;7:00;11;3;8
sobota;23.5.2020;8:00;6;3;3
sobota;23.5.2020;9:00;7;6;1
sobota;23.5.2020;10:00;4;3;1
sobota;23.5.2020;11:00;7;0;7
sobota;23.5.2020;12:00;8;2;6
sobota;23.5.2020;13:00;9;7;2
sobota;23.5.2020;14:00;29;16;13
sobota;23.5.2020;15:00;60;29;31
sobota;23.5.2020;16:00;92;47;45
sobota;23.5.2020;17:00;97;63;34
sobota;23.5.2020;18:00;57;37;20
sobota;23.5.2020;19:00;59;26;33
sobota;23.5.2020;20:00;19;15;4
sobota;23.5.2020;21:00;0;0;0
sobota;23.5.2020;22:00;1;1;0
sobota;23.5.2020;23:00;0;0;0
nede?a;24.5.2020;0:00;0;0;0
nede?a;24.5.2020;1:00;0;0;0
nede?a;24.5.2020;2:00;0;0;0
nede?a;24.5.2020;3:00;0;0;0
nede?a;24.5.2020;4:00;0;0;0
nede?a;24.5.2020;5:00;0;0;0
nede?a;24.5.2020;6:00;1;1;0
nede?a;24.5.2020;7:00;4;2;2
nede?a;24.5.2020;8:00;25;11;14
nede?a;24.5.2020;9:00;54;32;22
nede?a;24.5.2020;10:00;88;42;46
nede?a;24.5.2020;11:00;104;65;39
nede?a;24.5.2020;12:00;99;66;33
nede?a;24.5.2020;13:00;101;67;34
nede?a;24.5.2020;14:00;165;92;73
nede?a;24.5.2020;15:00;178;86;92
nede?a;24.5.2020;16:00;207;107;100
nede?a;24.5.2020;17:00;165;88;77
nede?a;24.5.2020;18:00;136;67;69
nede?a;24.5.2020;19:00;91;57;34
nede?a;24.5.2020;20:00;37;20;17
nede?a;24.5.2020;21:00;12;8;4
nede?a;24.5.2020;22:00;7;2;5
nede?a;24.5.2020;23:00;3;3;0
pondelok;25.5.2020;0:00;2;0;2
pondelok;25.5.2020;1:00;0;0;0
pondelok;25.5.2020;2:00;0;0;0
pondelok;25.5.2020;3:00;0;0;0
pondelok;25.5.2020;4:00;0;0;0
pondelok;25.5.2020;5:00;6;4;2
pondelok;25.5.2020;6:00;2;1;1
pondelok;25.5.2020;7:00;8;3;5
pondelok;25.5.2020;8:00;15;6;9
pondelok;25.5.2020;9:00;12;7;5
pondelok;25.5.2020;10:00;13;6;7
pondelok;25.5.2020;11:00;9;4;5
pondelok;25.5.2020;12:00;6;4;2
pondelok;25.5.2020;13:00;12;6;6
pondelok;25.5.2020;14:00;13;8;5
pondelok;25.5.2020;15:00;22;11;11
pondelok;25.5.2020;16:00;31;17;14
pondelok;25.5.2020;17:00;74;42;32
pondelok;25.5.2020;18:00;80;42;38
pondelok;25.5.2020;19:00;68;37;31
pondelok;25.5.2020;20:00;36;23;13
pondelok;25.5.2020;21:00;7;5;2
pondelok;25.5.2020;22:00;4;1;3
pondelok;25.5.2020;23:00;0;0;0
utorok;26.5.2020;0:00;2;1;1
utorok;26.5.2020;1:00;0;0;0
utorok;26.5.2020;2:00;1;1;0
utorok;26.5.2020;3:00;0;0;0
utorok;26.5.2020;4:00;0;0;0
utorok;26.5.2020;5:00;5;3;2
utorok;26.5.2020;6:00;18;13;5
utorok;26.5.2020;7:00;25;13;12
utorok;26.5.2020;8:00;33;18;15
utorok;26.5.2020;9:00;26;16;10
utorok;26.5.2020;10:00;22;13;9
utorok;26.5.2020;11:00;20;8;12
utorok;26.5.2020;12:00;4;1;3
utorok;26.5.2020;13:00;9;4;5
utorok;26.5.2020;14:00;23;10;13
utorok;26.5.2020;15:00;40;20;20
utorok;26.5.2020;16:00;92;52;40
utorok;26.5.2020;17:00;126;76;50
utorok;26.5.2020;18:00;168;93;75
utorok;26.5.2020;19:00;109;59;50
utorok;26.5.2020;20:00;61;44;17
utorok;26.5.2020;21:00;17;10;7
utorok;26.5.2020;22:00;6;5;1
utorok;26.5.2020;23:00;3;0;3
streda;27.5.2020;0:00;0;0;0
streda;27.5.2020;1:00;0;0;0
streda;27.5.2020;2:00;0;0;0
streda;27.5.2020;3:00;0;0;0
streda;27.5.2020;4:00;1;0;1
streda;27.5.2020;5:00;7;2;5
streda;27.5.2020;6:00;25;20;5
streda;27.5.2020;7:00;49;32;17
streda;27.5.2020;8:00;50;24;26
streda;27.5.2020;9:00;32;21;11
streda;27.5.2020;10:00;35;16;19
streda;27.5.2020;11:00;46;19;27
streda;27.5.2020;12:00;69;34;35
streda;27.5.2020;13:00;85;45;40
streda;27.5.2020;14:00;83;44;39
streda;27.5.2020;15:00;166;81;85
streda;27.5.2020;16:00;221;113;108
streda;27.5.2020;17:00;288;160;128
streda;27.5.2020;18:00;281;166;115
streda;27.5.2020;19:00;207;126;81
streda;27.5.2020;20:00;111;63;48
streda;27.5.2020;21:00;34;14;20
streda;27.5.2020;22:00;17;10;7
streda;27.5.2020;23:00;6;4;2
štvrtok;28.5.2020;0:00;1;1;0
štvrtok;28.5.2020;1:00;1;1;0
štvrtok;28.5.2020;2:00;0;0;0
štvrtok;28.5.2020;3:00;0;0;0
štvrtok;28.5.2020;4:00;0;0;0
štvrtok;28.5.2020;5:00;4;1;3
štvrtok;28.5.2020;6:00;27;21;6
štvrtok;28.5.2020;7:00;48;23;25
štvrtok;28.5.2020;8:00;55;24;31
štvrtok;28.5.2020;9:00;39;21;18
štvrtok;28.5.2020;10:00;50;29;21
štvrtok;28.5.2020;11:00;50;22;28
štvrtok;28.5.2020;12:00;60;35;25
štvrtok;28.5.2020;13:00;53;31;22
štvrtok;28.5.2020;14:00;53;29;24
štvrtok;28.5.2020;15:00;47;22;25
štvrtok;28.5.2020;16:00;24;13;11
štvrtok;28.5.2020;17:00;30;15;15
štvrtok;28.5.2020;18:00;43;22;21
štvrtok;28.5.2020;19:00;28;14;14
štvrtok;28.5.2020;20:00;22;12;10
štvrtok;28.5.2020;21:00;11;4;7
štvrtok;28.5.2020;22:00;2;1;1
štvrtok;28.5.2020;23:00;6;3;3
piatok;29.5.2020;0:00;1;0;1
piatok;29.5.2020;1:00;0;0;0
piatok;29.5.2020;2:00;0;0;0
piatok;29.5.2020;3:00;0;0;0
piatok;29.5.2020;4:00;0;0;0
piatok;29.5.2020;5:00;8;3;5
piatok;29.5.2020;6:00;14;5;9
piatok;29.5.2020;7:00;30;16;14
piatok;29.5.2020;8:00;29;16;13
piatok;29.5.2020;9:00;31;17;14
piatok;29.5.2020;10:00;27;16;11
piatok;29.5.2020;11:00;36;17;19
piatok;29.5.2020;12:00;39;22;17
piatok;29.5.2020;13:00;43;29;14
piatok;29.5.2020;14:00;68;25;43
piatok;29.5.2020;15:00;106;61;45
piatok;29.5.2020;16:00;170;88;82
piatok;29.5.2020;17:00;133;75;58
piatok;29.5.2020;18:00;130;80;50
piatok;29.5.2020;19:00;87;51;36
piatok;29.5.2020;20:00;52;31;21
piatok;29.5.2020;21:00;22;17;5
piatok;29.5.2020;22:00;1;0;1
piatok;29.5.2020;23:00;4;1;3
sobota;30.5.2020;0:00;13;10;3
sobota;30.5.2020;1:00;3;2;1
sobota;30.5.2020;2:00;2;2;0
sobota;30.5.2020;3:00;0;0;0
sobota;30.5.2020;4:00;1;0;1
sobota;30.5.2020;5:00;1;0;1
sobota;30.5.2020;6:00;9;7;2
sobota;30.5.2020;7:00;22;14;8
sobota;30.5.2020;8:00;29;16;13
sobota;30.5.2020;9:00;64;38;26
sobota;30.5.2020;10:00;114;61;53
sobota;30.5.2020;11:00;149;77;72
sobota;30.5.2020;12:00;141;76;65
sobota;30.5.2020;13:00;210;132;78
sobota;30.5.2020;14:00;242;153;89
sobota;30.5.2020;15:00;233;124;109
sobota;30.5.2020;16:00;234;118;116
sobota;30.5.2020;17:00;194;113;81
sobota;30.5.2020;18:00;165;92;73
sobota;30.5.2020;19:00;57;29;28
sobota;30.5.2020;20:00;46;22;24
sobota;30.5.2020;21:00;12;8;4
sobota;30.5.2020;22:00;5;0;5
sobota;30.5.2020;23:00;3;1;2
nede?a;31.5.2020;0:00;5;4;1
nede?a;31.5.2020;1:00;2;0;2
nede?a;31.5.2020;2:00;0;0;0
nede?a;31.5.2020;3:00;0;0;0
nede?a;31.5.2020;4:00;0;0;0
nede?a;31.5.2020;5:00;1;1;0
nede?a;31.5.2020;6:00;5;2;3
nede?a;31.5.2020;7:00;9;4;5
nede?a;31.5.2020;8:00;18;10;8
nede?a;31.5.2020;9:00;2;0;2
nede?a;31.5.2020;10:00;5;4;1
nede?a;31.5.2020;11:00;4;1;3
nede?a;31.5.2020;12:00;1;0;1
nede?a;31.5.2020;13:00;1;1;0
nede?a;31.5.2020;14:00;1;1;0
nede?a;31.5.2020;15:00;9;4;5
nede?a;31.5.2020;16:00;8;5;3
nede?a;31.5.2020;17:00;7;1;6
nede?a;31.5.2020;18:00;8;5;3
nede?a;31.5.2020;19:00;7;4;3
nede?a;31.5.2020;20:00;4;0;4
nede?a;31.5.2020;21:00;2;2;0
nede?a;31.5.2020;22:00;5;3;2
nede?a;31.5.2020;23:00;1;0;1
pondelok;1.6.2020;0:00;0;0;0
pondelok;1.6.2020;1:00;0;0;0
pondelok;1.6.2020;2:00;0;0;0
pondelok;1.6.2020;3:00;1;1;0
pondelok;1.6.2020;4:00;0;0;0
pondelok;1.6.2020;5:00;11;5;6
pondelok;1.6.2020;6:00;26;14;12
pondelok;1.6.2020;7:00;47;27;20
pondelok;1.6.2020;8:00;58;30;28
pondelok;1.6.2020;9:00;32;21;11
pondelok;1.6.2020;10:00;49;23;26
pondelok;1.6.2020;11:00;69;38;31
pondelok;1.6.2020;12:00;64;37;27
pondelok;1.6.2020;13:00;65;33;32
pondelok;1.6.2020;14:00;85;47;38
pondelok;1.6.2020;15:00;146;80;66
pondelok;1.6.2020;16:00;248;112;136
pondelok;1.6.2020;17:00;315;149;166
pondelok;1.6.2020;18:00;306;184;122
pondelok;1.6.2020;19:00;245;166;79
pondelok;1.6.2020;20:00;146;96;50
pondelok;1.6.2020;21:00;33;19;14
pondelok;1.6.2020;22:00;14;5;9
pondelok;1.6.2020;23:00;2;2;0
utorok;2.6.2020;0:00;3;2;1
utorok;2.6.2020;1:00;0;0;0
utorok;2.6.2020;2:00;1;1;0
utorok;2.6.2020;3:00;0;0;0
utorok;2.6.2020;4:00;1;0;1
utorok;2.6.2020;5:00;11;6;5
utorok;2.6.2020;6:00;40;21;19
utorok;2.6.2020;7:00;66;43;23
utorok;2.6.2020;8:00;55;30;25
utorok;2.6.2020;9:00;43;24;19
utorok;2.6.2020;10:00;50;24;26
utorok;2.6.2020;11:00;72;30;42
utorok;2.6.2020;12:00;55;24;31
utorok;2.6.2020;13:00;72;39;33
utorok;2.6.2020;14:00;91;55;36
utorok;2.6.2020;15:00;145;71;74
utorok;2.6.2020;16:00;236;131;105
utorok;2.6.2020;17:00;307;177;130
utorok;2.6.2020;18:00;278;161;117
utorok;2.6.2020;19:00;217;127;90
utorok;2.6.2020;20:00;105;52;53
utorok;2.6.2020;21:00;29;18;11
utorok;2.6.2020;22:00;17;10;7
utorok;2.6.2020;23:00;5;3;2
streda;3.6.2020;0:00;1;0;1
streda;3.6.2020;1:00;2;2;0
streda;3.6.2020;2:00;0;0;0
streda;3.6.2020;3:00;0;0;0
streda;3.6.2020;4:00;1;0;1
streda;3.6.2020;5:00;7;3;4
streda;3.6.2020;6:00;28;17;11
streda;3.6.2020;7:00;54;29;25
streda;3.6.2020;8:00;66;38;28
streda;3.6.2020;9:00;50;31;19
streda;3.6.2020;10:00;55;24;31
streda;3.6.2020;11:00;69;36;33
streda;3.6.2020;12:00;60;34;26
streda;3.6.2020;13:00;68;32;36
streda;3.6.2020;14:00;64;36;28
streda;3.6.2020;15:00;132;68;64
streda;3.6.2020;16:00;228;106;122
streda;3.6.2020;17:00;329;181;148
streda;3.6.2020;18:00;238;146;92
streda;3.6.2020;19:00;249;146;103
streda;3.6.2020;20:00;99;57;42
streda;3.6.2020;21:00;38;25;13
streda;3.6.2020;22:00;14;7;7
streda;3.6.2020;23:00;7;4;3
štvrtok;4.6.2020;0:00;4;2;2
štvrtok;4.6.2020;1:00;4;4;0
štvrtok;4.6.2020;2:00;2;2;0
štvrtok;4.6.2020;3:00;0;0;0
štvrtok;4.6.2020;4:00;0;0;0
štvrtok;4.6.2020;5:00;12;6;6
štvrtok;4.6.2020;6:00;46;24;22
štvrtok;4.6.2020;7:00;59;39;20
štvrtok;4.6.2020;8:00;93;46;47
štvrtok;4.6.2020;9:00;64;34;30
štvrtok;4.6.2020;10:00;64;29;35
štvrtok;4.6.2020;11:00;67;41;26
štvrtok;4.6.2020;12:00;79;50;29
štvrtok;4.6.2020;13:00;80;44;36
štvrtok;4.6.2020;14:00;135;66;69
štvrtok;4.6.2020;15:00;218;117;101
štvrtok;4.6.2020;16:00;265;155;110
štvrtok;4.6.2020;17:00;317;170;147
štvrtok;4.6.2020;18:00;213;138;75
štvrtok;4.6.2020;19:00;143;86;57
štvrtok;4.6.2020;20:00;74;47;27
štvrtok;4.6.2020;21:00;30;14;16
štvrtok;4.6.2020;22:00;11;9;2
štvrtok;4.6.2020;23:00;3;2;1
piatok;5.6.2020;0:00;3;0;3
piatok;5.6.2020;1:00;0;0;0
piatok;5.6.2020;2:00;1;1;0
piatok;5.6.2020;3:00;0;0;0
piatok;5.6.2020;4:00;2;2;0
piatok;5.6.2020;5:00;1;1;0
piatok;5.6.2020;6:00;4;2;2
piatok;5.6.2020;7:00;10;5;5
piatok;5.6.2020;8:00;12;7;5
piatok;5.6.2020;9:00;1;0;1
piatok;5.6.2020;10:00;6;3;3
piatok;5.6.2020;11:00;3;2;1
piatok;5.6.2020;12:00;7;4;3
piatok;5.6.2020;13:00;14;7;7
piatok;5.6.2020;14:00;18;11;7
piatok;5.6.2020;15:00;42;21;21
piatok;5.6.2020;16:00;67;34;33
piatok;5.6.2020;17:00;125;92;33
piatok;5.6.2020;18:00;94;52;42
piatok;5.6.2020;19:00;86;45;41
piatok;5.6.2020;20:00;41;23;18
piatok;5.6.2020;21:00;14;6;8
piatok;5.6.2020;22:00;11;8;3
piatok;5.6.2020;23:00;7;5;2
sobota;6.6.2020;0:00;12;7;5
sobota;6.6.2020;1:00;6;4;2
sobota;6.6.2020;2:00;0;0;0
sobota;6.6.2020;3:00;0;0;0
sobota;6.6.2020;4:00;1;0;1
sobota;6.6.2020;5:00;6;4;2
sobota;6.6.2020;6:00;13;9;4
sobota;6.6.2020;7:00;21;11;10
sobota;6.6.2020;8:00;88;57;31
sobota;6.6.2020;9:00;139;90;49
sobota;6.6.2020;10:00;242;170;72
sobota;6.6.2020;11:00;353;230;123
sobota;6.6.2020;12:00;308;173;135
sobota;6.6.2020;13:00;376;222;154
sobota;6.6.2020;14:00;431;261;170
sobota;6.6.2020;15:00;507;273;234
sobota;6.6.2020;16:00;502;251;251
sobota;6.6.2020;17:00;431;206;225
sobota;6.6.2020;18:00;295;144;151
sobota;6.6.2020;19:00;226;128;98
sobota;6.6.2020;20:00;127;62;65
sobota;6.6.2020;21:00;40;16;24
sobota;6.6.2020;22:00;21;12;9
sobota;6.6.2020;23:00;5;3;2
nede?a;7.6.2020;0:00;4;1;3
nede?a;7.6.2020;1:00;5;1;4
nede?a;7.6.2020;2:00;0;0;0
nede?a;7.6.2020;3:00;0;0;0
nede?a;7.6.2020;4:00;0;0;0
nede?a;7.6.2020;5:00;2;1;1
nede?a;7.6.2020;6:00;12;8;4
nede?a;7.6.2020;7:00;24;14;10
nede?a;7.6.2020;8:00;73;54;19
nede?a;7.6.2020;9:00;200;142;58
nede?a;7.6.2020;10:00;246;151;95
nede?a;7.6.2020;11:00;291;152;139
nede?a;7.6.2020;12:00;302;165;137
nede?a;7.6.2020;13:00;265;147;118
nede?a;7.6.2020;14:00;300;174;126
nede?a;7.6.2020;15:00;341;195;146
nede?a;7.6.2020;16:00;354;186;168
nede?a;7.6.2020;17:00;308;131;177
nede?a;7.6.2020;18:00;213;114;99
nede?a;7.6.2020;19:00;113;68;45
nede?a;7.6.2020;20:00;41;24;17
nede?a;7.6.2020;21:00;9;6;3
nede?a;7.6.2020;22:00;2;1;1
nede?a;7.6.2020;23:00;2;1;1
pondelok;8.6.2020;0:00;0;0;0
pondelok;8.6.2020;1:00;0;0;0
pondelok;8.6.2020;2:00;0;0;0
pondelok;8.6.2020;3:00;0;0;0
pondelok;8.6.2020;4:00;0;0;0
pondelok;8.6.2020;5:00;13;7;6
pondelok;8.6.2020;6:00;24;16;8
pondelok;8.6.2020;7:00;39;26;13
pondelok;8.6.2020;8:00;42;22;20
pondelok;8.6.2020;9:00;20;8;12
pondelok;8.6.2020;10:00;11;5;6
pondelok;8.6.2020;11:00;16;11;5
pondelok;8.6.2020;12:00;21;9;12
pondelok;8.6.2020;13:00;16;5;11
pondelok;8.6.2020;14:00;43;28;15
pondelok;8.6.2020;15:00;73;36;37
pondelok;8.6.2020;16:00;144;89;55
pondelok;8.6.2020;17:00;172;99;73
pondelok;8.6.2020;18:00;165;102;63
pondelok;8.6.2020;19:00;114;48;66
pondelok;8.6.2020;20:00;47;16;31
pondelok;8.6.2020;21:00;25;14;11
pondelok;8.6.2020;22:00;5;2;3
pondelok;8.6.2020;23:00;2;2;0
utorok;9.6.2020;0:00;3;1;2
utorok;9.6.2020;1:00;2;1;1
utorok;9.6.2020;2:00;1;0;1
utorok;9.6.2020;3:00;0;0;0
utorok;9.6.2020;4:00;0;0;0
utorok;9.6.2020;5:00;15;9;6
utorok;9.6.2020;6:00;48;35;13
utorok;9.6.2020;7:00;59;29;30
utorok;9.6.2020;8:00;87;48;39
utorok;9.6.2020;9:00;52;29;23
utorok;9.6.2020;10:00;48;27;21
utorok;9.6.2020;11:00;65;33;32
utorok;9.6.2020;12:00;55;32;23
utorok;9.6.2020;13:00;83;50;33
utorok;9.6.2020;14:00;99;57;42
utorok;9.6.2020;15:00;138;77;61
utorok;9.6.2020;16:00;153;87;66
utorok;9.6.2020;17:00;211;141;70
utorok;9.6.2020;18:00;159;87;72
utorok;9.6.2020;19:00;111;45;66
utorok;9.6.2020;20:00;34;23;11
utorok;9.6.2020;21:00;28;15;13
utorok;9.6.2020;22:00;10;7;3
utorok;9.6.2020;23:00;5;0;5
streda;10.6.2020;0:00;1;0;1
streda;10.6.2020;1:00;0;0;0
streda;10.6.2020;2:00;0;0;0
streda;10.6.2020;3:00;0;0;0
streda;10.6.2020;4:00;0;0;0
streda;10.6.2020;5:00;5;2;3
streda;10.6.2020;6:00;13;9;4
streda;10.6.2020;7:00;18;9;9
streda;10.6.2020;8:00;15;8;7
streda;10.6.2020;9:00;8;4;4
streda;10.6.2020;10:00;0;0;0
streda;10.6.2020;11:00;8;1;7
streda;10.6.2020;12:00;5;1;4
streda;10.6.2020;13:00;15;7;8
streda;10.6.2020;14:00;16;7;9
streda;10.6.2020;15:00;42;25;17
streda;10.6.2020;16:00;88;42;46
streda;10.6.2020;17:00;164;109;55
streda;10.6.2020;18:00;178;101;77
streda;10.6.2020;19:00;198;104;94
streda;10.6.2020;20:00;84;45;39
streda;10.6.2020;21:00;38;19;19
streda;10.6.2020;22:00;12;5;7
streda;10.6.2020;23:00;3;0;3
štvrtok;11.6.2020;0:00;3;1;2
štvrtok;11.6.2020;1:00;2;1;1
štvrtok;11.6.2020;2:00;0;0;0
štvrtok;11.6.2020;3:00;0;0;0
štvrtok;11.6.2020;4:00;2;1;1
štvrtok;11.6.2020;5:00;13;6;7
štvrtok;11.6.2020;6:00;58;26;32
štvrtok;11.6.2020;7:00;81;41;40
štvrtok;11.6.2020;8:00;86;40;46
štvrtok;11.6.2020;9:00;48;23;25
štvrtok;11.6.2020;10:00;58;36;22
štvrtok;11.6.2020;11:00;62;39;23
štvrtok;11.6.2020;12:00;67;30;37
štvrtok;11.6.2020;13:00;87;43;44
štvrtok;11.6.2020;14:00;119;79;40
štvrtok;11.6.2020;15:00;172;91;81
štvrtok;11.6.2020;16:00;274;159;115
štvrtok;11.6.2020;17:00;434;279;155
štvrtok;11.6.2020;18:00;334;187;147
štvrtok;11.6.2020;19:00;283;134;149
štvrtok;11.6.2020;20:00;159;80;79
štvrtok;11.6.2020;21:00;56;35;21
štvrtok;11.6.2020;22:00;16;12;4
štvrtok;11.6.2020;23:00;9;4;5
piatok;12.6.2020;0:00;4;3;1
piatok;12.6.2020;1:00;2;0;2
piatok;12.6.2020;2:00;3;3;0
piatok;12.6.2020;3:00;0;0;0
piatok;12.6.2020;4:00;0;0;0
piatok;12.6.2020;5:00;6;3;3
piatok;12.6.2020;6:00;50;34;16
piatok;12.6.2020;7:00;48;26;22
piatok;12.6.2020;8:00;86;44;42
piatok;12.6.2020;9:00;71;37;34
piatok;12.6.2020;10:00;84;51;33
piatok;12.6.2020;11:00;77;54;23
piatok;12.6.2020;12:00;94;39;55
piatok;12.6.2020;13:00;104;59;45
piatok;12.6.2020;14:00;159;74;85
piatok;12.6.2020;15:00;184;104;80
piatok;12.6.2020;16:00;269;132;137
piatok;12.6.2020;17:00;273;160;113
piatok;12.6.2020;18:00;267;144;123
piatok;12.6.2020;19:00;206;99;107
piatok;12.6.2020;20:00;86;39;47
piatok;12.6.2020;21:00;53;31;22
piatok;12.6.2020;22:00;22;14;8
piatok;12.6.2020;23:00;17;9;8
sobota;13.6.2020;0:00;12;5;7
sobota;13.6.2020;1:00;8;4;4
sobota;13.6.2020;2:00;10;3;7
sobota;13.6.2020;3:00;2;1;1
sobota;13.6.2020;4:00;0;0;0
sobota;13.6.2020;5:00;6;4;2
sobota;13.6.2020;6:00;21;16;5
sobota;13.6.2020;7:00;46;33;13
sobota;13.6.2020;8:00;149;120;29
sobota;13.6.2020;9:00;294;211;83
sobota;13.6.2020;10:00;360;258;102
sobota;13.6.2020;11:00;361;205;156
sobota;13.6.2020;12:00;306;161;145
sobota;13.6.2020;13:00;277;141;136
sobota;13.6.2020;14:00;308;148;160
sobota;13.6.2020;15:00;363;190;173
sobota;13.6.2020;16:00;323;193;130
sobota;13.6.2020;17:00;244;130;114
sobota;13.6.2020;18:00;248;119;129
sobota;13.6.2020;19:00;178;101;77
sobota;13.6.2020;20:00;128;63;65
sobota;13.6.2020;21:00;58;32;26
sobota;13.6.2020;22:00;13;7;6
sobota;13.6.2020;23:00;9;7;2
nede?a;14.6.2020;0:00;5;2;3
nede?a;14.6.2020;1:00;3;3;0
nede?a;14.6.2020;2:00;1;0;1
nede?a;14.6.2020;3:00;1;0;1
nede?a;14.6.2020;4:00;0;0;0
nede?a;14.6.2020;5:00;6;4;2
nede?a;14.6.2020;6:00;18;10;8
nede?a;14.6.2020;7:00;32;19;13
nede?a;14.6.2020;8:00;93;64;29
nede?a;14.6.2020;9:00;195;134;61
nede?a;14.6.2020;10:00;228;150;78
nede?a;14.6.2020;11:00;193;89;104
nede?a;14.6.2020;12:00;147;74;73
nede?a;14.6.2020;13:00;191;114;77
nede?a;14.6.2020;14:00;192;85;107
nede?a;14.6.2020;15:00;219;95;124
nede?a;14.6.2020;16:00;95;52;43
nede?a;14.6.2020;17:00;60;27;33
nede?a;14.6.2020;18:00;9;2;7
nede?a;14.6.2020;19:00;9;7;2
nede?a;14.6.2020;20:00;12;6;6
nede?a;14.6.2020;21:00;6;4;2
nede?a;14.6.2020;22:00;3;3;0
nede?a;14.6.2020;23:00;2;1;1
pondelok;15.6.2020;0:00;0;0;0
pondelok;15.6.2020;1:00;0;0;0
pondelok;15.6.2020;2:00;0;0;0
pondelok;15.6.2020;3:00;0;0;0
pondelok;15.6.2020;4:00;2;2;0
pondelok;15.6.2020;5:00;8;1;7
pondelok;15.6.2020;6:00;25;14;11
pondelok;15.6.2020;7:00;35;18;17
pondelok;15.6.2020;8:00;47;25;22
pondelok;15.6.2020;9:00;23;11;12
pondelok;15.6.2020;10:00;24;9;15
pondelok;15.6.2020;11:00;20;9;11
pondelok;15.6.2020;12:00;42;23;19
pondelok;15.6.2020;13:00;36;19;17
pondelok;15.6.2020;14:00;64;26;38
pondelok;15.6.2020;15:00;117;68;49
pondelok;15.6.2020;16:00;177;95;82
pondelok;15.6.2020;17:00;258;154;104
pondelok;15.6.2020;18:00;183;114;69
pondelok;15.6.2020;19:00;183;93;90
pondelok;15.6.2020;20:00;125;65;60
pondelok;15.6.2020;21:00;26;14;12
pondelok;15.6.2020;22:00;18;7;11
pondelok;15.6.2020;23:00;6;3;3
utorok;16.6.2020;0:00;2;2;0
utorok;16.6.2020;1:00;1;1;0
utorok;16.6.2020;2:00;0;0;0
utorok;16.6.2020;3:00;0;0;0
utorok;16.6.2020;4:00;2;1;1
utorok;16.6.2020;5:00;14;10;4
utorok;16.6.2020;6:00;61;30;31
utorok;16.6.2020;7:00;72;34;38
utorok;16.6.2020;8:00;80;35;45
utorok;16.6.2020;9:00;61;40;21
utorok;16.6.2020;10:00;81;55;26
utorok;16.6.2020;11:00;44;26;18
utorok;16.6.2020;12:00;37;19;18
utorok;16.6.2020;13:00;41;18;23
utorok;16.6.2020;14:00;49;30;19
utorok;16.6.2020;15:00;123;61;62
utorok;16.6.2020;16:00;156;96;60
utorok;16.6.2020;17:00;210;131;79
utorok;16.6.2020;18:00;162;88;74
utorok;16.6.2020;19:00;157;86;71
utorok;16.6.2020;20:00;68;31;37
utorok;16.6.2020;21:00;25;8;17
